id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
383,2,3,1,1,0,4,2,0.3176100203377586,2,2,2,1.0,5,1,0,5,0,16.59137610000903,4.510841232204461,337.6268991122189,0.021548747457780175,19,0.22,18.75823967459586,74.83556025599205,0.5,1,2,5,0.19225626271109914,6,12,6,8,10,16.02417231010567,6,True
147,11,7,3,22,7,12,4,0.10187721196218151,6,2,2,0.695364824973965,18,1,0,21,0,39.42371224785693,17.490257275338454,11740.863250506529,0.2228736728226911,136,0.057624557607563694,652.268486237561,677.7133088243147,0.30463517502603493,3,6,16,0.07068949076596336,58,77,19,11,64,57.67777162499037,43,True
686,16,5,5,5,7,8,3,0.11829208088190925,4,2,2,0.6981744944880672,17,1,0,22,0,38.70628985763354,14.221383098331335,7587.5990764265825,0.17981744944880673,102,0.07396348988976134,421.5310699431741,539.6517792654779,0.3490872472440336,2,4,16,0.06018255055119329,46,56,23,14,54,36.78788086664913,27,True
628,12,9,2,4,6,16,5,0.15,8,2,1,0.40053125417276403,23,1,0,30,0,24.195196587898273,30.946854058509565,22228.501275547358,0.2380759696117536,140,0.03602532320391786,1234.9170793048102,725.0465656392341,0.2017974143686571,4,8,19,0.09410129281567145,51,89,16,19,55,26.89515047342342,34,True
1348,8,7,2,4,3,11,4,0.1392997664332655,5,2,3,0.7426697808897934,17,2,0,25,1,28.196325458774062,17.317023445674906,8432.214521144935,0.16356674452224484,102,0.06,468.4581103993754,487.2736201978668,0.6323630074544928,3,5,15,0.09573302191102066,36,65,14,13,44,24.648953019648733,30,True
724,4,3,1,1,0,4,2,0.19798882767217468,2,2,1,0.5111731795990295,6,1,0,9,0,15.564916028668833,14.887597813233763,3409.1135764225646,0.08067039077594178,51,0.07067039077594178,189.39905033509936,229.76027833717362,0.5,1,2,6,0.12843575485613587,14,37,7,14,16,11.079999540042202,10,True
747,3,8,0,2,0,9,4,0.48019268664973946,2,4,1,0.21029980294213552,10,4,0,7,0,18.266788351376718,8.860770746598957,1431.7695322007924,0.05,38,0.11158458506802085,79.54310391894802,161.6426342020569,0.9469164002213017,3,4,8,0.3141541493197916,13,25,8,11,15,25.347974604570354,10,True
955,10,13,1,12,3,25,7,0.13187420626660468,12,2,1,0.14422013903344183,29,1,0,42,1,28.941138794370186,37.369647416463536,40375.628015741764,0.36203144843334883,207,0.03,2243.0866780240203,1080.675004513537,0.14422013903344183,6,12,24,0.09984275783325583,69,138,17,19,71,27.4648587984101,54,True
823,7,13,3,7,8,22,7,0.2646389803224387,10,2,4,0.6655015857379456,27,1,0,21,0,31.022542995122386,16.78886266548146,8657.353539667487,0.17362300281108017,105,0.05681150140554009,480.96001950938296,517.2087977343149,0.1368115014055401,6,11,22,0.15913099156675947,35,70,15,14,46,42.65648554816063,28,True
479,5,5,1,1,0,8,3,0.2225304733475292,4,2,1,0.4010060156359989,10,1,0,11,0,16.729453850749685,15.991964938164333,3980.611954854463,0.08373476332623539,54,0.06582317555082359,221.14404660981717,256.0851024620099,0.33,2,4,9,0.13791158777541182,20,33,10,15,21,14.59980846622906,13,True
742,10,10,5,6,9,18,5,0.181206398121252,9,2,4,0.8962073617534981,26,1,0,24,0,37.407639239898785,15.161023317916046,8386.059890026865,0.1877587203757496,112,0.06517248025049974,465.8883272237147,556.9116785680003,0.23310464450899515,4,9,22,0.11155135862225149,42,70,18,12,52,39.84218924348296,31,True
148,3,7,2,18,3,10,4,0.19310805035161552,4,2,3,0.7815324941397415,13,2,0,2,0,21.75166595433659,13.769143354805411,4126.3218683582545,0.1,66,0.07,229.2413175060467,299.56582886432165,0.5777012587903879,3,5,11,0.14310805035161553,22,44,10,12,28,91.45833831964386,20,True
925,7,10,2,6,5,18,5,0.11533185766123577,8,2,2,0.5580143878029513,30,2,0,39,0,37.131366167037505,38.40667035584691,54780.69264319326,0.4730005533770366,258,0.03,3043.3719430276415,1426.1407307948098,0.4660011067540732,4,9,26,0.08966537545358129,105,153,27,20,60,26.657414479400405,45,True
399,4,5,1,7,0,8,3,0.21,3,2,1,0.39792778464330014,10,2,0,8,1,20.188746851163152,14.40228461346464,4175.372664565623,0.09399575203784119,62,0.07,231.9649236852202,290.2698380843393,0.5977153865353595,2,4,9,0.14799150407568237,21,41,10,14,22,40.24880138555206,15,True
1309,3,12,0,8,0,17,6,0.2539973304521096,5,2,3,0.5817324904799676,24,6,0,18,0,19.364956807606752,22.243795149751406,9326.146720789837,0.14245563754231882,97,0.0410913944632528,518.1181359967344,422.3137471900912,1.0,5,8,19,0.2050887249153624,30,66,8,11,32,32.63887445614516,26,True
1257,8,5,2,2,6,8,3,0.14824074027859663,4,2,2,0.8969907465175422,12,1,0,19,0,27.632268675416444,15.940509216048785,6798.538946455725,0.14175925972140335,90,0.06587962986070169,377.6958571075712,432.0637747995046,0.41652777292526466,2,4,11,0.08412037013929832,33,56,14,13,38,29.30548606986475,22,True
290,7,13,2,11,6,22,7,0.18795349706475067,10,2,2,0.33,26,1,0,30,0,27.94097592086719,26.773767832409156,19189.847763447284,0.24102325146762468,138,0.03586046449537495,1066.0992995190948,727.8254763464221,0.1451627869722497,6,11,21,0.13553489055087553,52,85,19,19,57,34.76213836075404,41,True
1243,1,3,3,0,0,4,2,0.17167084454116918,2,2,1,0.8880534157416657,8,1,0,12,1,25.903892252737176,8.75125336235075,1930.0209900245532,0.07665831091766168,50,0.1149874663764925,107.22135454711831,222.2880506684032,0.47159564280012417,1,2,8,0.13167084454116917,15,35,9,10,16,6.938186497206084,12,True
627,21,21,5,62,15,39,11,0.06722630771106446,19,1,3,0.5854377691151025,150,2,0,119,0,1035.5349827775642,52.47636878061613,474860.61925356416,5.188210075932094,1858,0.04518246152595703,26381.149469886044,15557.362779486704,0.5294158460225488,10,19,140,0.050419730783298346,897,961,304,17,220,40.12265227311811,181,True
146,3,7,2,18,3,10,4,0.19282290571622868,4,2,3,0.786284904729522,13,2,0,2,0,21.748149170500152,13.765246378121791,4123.314637985253,0.1,66,0.07,229.07422274971,299.4325712713842,0.570572642905717,3,5,11,0.1428229057162287,22,44,10,12,29,91.48295580649892,20,True
433,15,21,4,12,13,40,11,0.17694318503613454,20,2,3,0.28843638423126106,61,2,0,51,3,60.00396245024269,53.58498413295153,123200.42899710867,0.842986398390253,415,0.02338863700722691,6844.470876354593,2535.617786839287,0.22893411729630325,10,20,52,0.11,189,225,47,21,99,33.063368376182524,64,True
1067,13,8,4,4,7,14,4,0.13294608534403346,6,2,3,0.687984595812581,21,1,0,33,0,31.634743286543113,27.57232027298006,23915.20109740391,0.29348844685943576,175,0.04,1328.6257543415932,869.1192237747193,0.2445731698902403,3,7,18,0.07248074476572625,75,100,17,13,62,27.568665062424078,38,True
1396,3,1,0,1,0,0,1,0.27177574851262987,0,0,1,1.0,1,1,0,2,0,11.590887874256314,2.7598249626145983,88.40910202363926,0.01,11,0.3663901571796063,4.907524101945763,31.966065457067415,1.0,0,0,2,0.09727803143592127,3,7,3,4,10,34.526889974275576,3,True
533,28,20,12,11,13,30,11,0.15284616900621487,14,2,9,0.825717943664595,49,2,0,65,0,55.73908409409489,28.973287377516822,42691.56242465372,0.5072050422981158,250,0.03571794366459505,2371.7533070707454,1520.506913377575,0.2272306479502811,8,15,39,0.0985641126708099,104,146,42,25,120,28.25502659105613,76,True
799,11,9,3,5,11,17,5,0.11833412992994038,8,2,4,0.7680525019352286,23,1,0,39,1,30.839594102934587,23.536186256724378,16871.52033711138,0.2358329350350298,149,0.04,937.3105742839655,719.4710007740914,0.1916658700700596,4,8,20,0.0741670649649702,48,100,14,14,70,29.536639582382026,45,True
282,13,11,3,2,10,21,6,0.16365139452983304,10,2,3,0.5826972109403339,25,1,0,37,1,21.985289650659677,28.685529477405247,18045.899563804433,0.2074605578119332,121,0.03873027890596661,1002.5539351958627,629.7621037632841,0.24919601408687167,5,10,21,0.09746055781193322,46,74,16,20,65,25.229130322086917,39,True
331,4,5,2,1,2,8,3,0.19335003139225862,4,2,2,0.8743738227903013,12,1,0,15,0,21.847404453766725,11.302833460213701,2621.4561777469025,0.07664996860774137,49,0.09329993721548274,145.63266126982086,237.06562898284295,0.3165998744309655,2,4,11,0.13167501569612933,22,27,13,13,24,16.922927370115527,16,True
1103,12,12,1,12,5,22,6,0.12782605232560698,10,2,1,0.32072518023215724,28,1,0,39,0,28.15130341279139,38.38058141860339,41457.42724636456,0.36,205,0.03,2303.187085348742,1080.0868237034795,0.32072518023215724,5,11,23,0.09376806976747598,79,126,19,18,71,30.672319302325242,52,True
663,8,4,1,9,5,7,2,0.12204648332903112,3,2,2,0.7997094791935555,11,1,0,13,0,71.04628945631404,15.806972499354666,12500.910169535684,0.29988379167742224,164,0.06997094791935556,694.4933443659869,896.3397454082051,0.39985473959677775,1,3,10,0.07201743124838667,62,101,28,13,38,55.07388217950064,23,True
1037,4,9,2,13,2,16,5,0.15696767026505712,8,2,3,0.6908398325141051,20,1,0,20,0,16.237606859019817,30.614069103036343,15176.400586377249,0.16464511351003808,108,0.03,843.1287924344718,496.26673392751354,0.2696767026505712,4,8,17,0.12464511351003808,44,63,10,13,42,43.474154499149705,34,True
658,13,7,6,4,9,12,4,0.1641086225434505,6,2,4,1.0,18,1,0,21,0,36.81878497401438,13.711428336121246,6801.28890544775,0.16205431127172526,99,0.07602715563586263,377.84838665327896,498.6854959620007,0.25164697673378594,3,6,16,0.08602715563586262,34,65,18,14,50,37.62278776506566,25,True
556,2,1,0,1,2,0,1,0.30450955477099195,0,0,1,1.0,1,1,0,2,0,11.150756316197553,2.8406847173187,82.4338375441317,0.011593152826813002,9,0.35708359805582107,4.57965764134065,29.867675088263404,1.0,0,0,2,0.11725477738549599,2,7,2,5,9,58.406847173186996,3,True
996,10,16,2,4,6,28,8,0.1582836259969454,12,2,2,0.2973138426381571,35,3,0,50,0,33.306103215792795,39.83590355744101,52058.007091573076,0.4351491220091638,230,0.02723879133435153,2892.1124420593937,1314.6017469856904,0.3544025313648975,7,14,29,0.11723879133435153,93,136,28,23,74,18.894264195938657,55,True
1069,11,1,5,1,5,0,1,0.14254253445813106,0,0,1,1.0,6,1,0,7,0,26.491894043500263,4.62642595175598,498.75012945325545,0.038208209363124135,28,0.23670672172061377,27.70647477066565,111.27325629992147,0.9104104681562069,0,0,7,0.04612611573188277,9,18,8,7,26,44.298522193461,8,True
706,7,13,1,4,3,22,7,0.19389188544787087,10,2,1,0.2285225139304945,26,1,0,32,0,25.231189617716588,28.265549363746942,19858.751051953044,0.23171171439672048,138,0.0363423428793441,1103.2617531370972,706.7025663805262,0.14805405727606458,6,11,21,0.14291891408590315,50,88,16,18,51,20.4580898172932,37,True
330,27,22,7,11,26,40,11,0.19417479002514448,19,2,5,0.42720403411566465,59,4,0,50,1,85.58606677727967,48.75821500125984,114534.89884781091,0.9689519343671096,452,0.023669916010057794,6363.052565980162,2911.991589384144,0.3702332782061849,10,20,49,0.09733983202011559,187,264,62,22,119,41.20018147024394,61,True
994,9,14,1,14,3,27,7,0.13921383864467768,13,2,1,0.14231652790005006,32,1,0,40,0,28.458773643406296,37.8187839601959,40694.92005408346,0.36,205,0.03,2260.8245202417993,1076.1048944205777,0.14231652790005006,6,13,26,0.10895178485957022,68,136,18,19,70,30.5204821514043,55,True
1114,20,12,7,6,11,21,6,0.20541710145826642,9,2,4,0.7130552656944891,29,1,0,25,0,33.58748183824531,27.20429869407424,24334.59661354454,0.3031256521873996,174,0.03923618357637774,1351.9265248748588,901.29513163139,0.1484019806598449,5,10,24,0.09770855072913322,64,109,19,16,66,40.80001043499839,32,True
264,7,1,0,4,1,0,1,0.055663484291481574,0,0,1,0.9886730314170369,2,1,0,18,0,17.74427064872911,28.72045441042874,14624.643052008209,0.16943365157085186,136,0.03,812.4799178455986,509.26791556115387,0.9546921256681474,0,0,2,0.03509713586233341,48,87,6,7,33,23.111129546967685,22,True
658,4,12,1,7,4,18,6,0.22690054992917696,7,2,3,0.5212355065067334,21,3,0,23,0,14.607036291585537,31.99241916789127,14894.05591001045,0.15519371562942644,103,0.03,827.4457762696753,466.2108204120489,0.47876449349326655,5,9,16,0.16325655933516203,38,65,8,14,43,33.47769205836161,31,True
1087,6,9,1,13,3,16,5,0.17180925144575693,8,2,1,0.29723700578302775,22,2,0,17,1,21.19829084223857,27.571471651862453,15821.47873963675,0.19638149710848612,119,0.03409537427712153,878.9683162988623,577.7412085625625,0.3976156430719616,4,8,19,0.11952312861439233,49,70,13,15,43,49.3821828875752,30,True
1167,43,21,5,10,25,41,11,0.1078073520545177,20,2,2,0.29856878019026956,65,1,0,102,0,85.21619420206436,52.7082162596318,175685.5879282995,1.2020366545847094,609,0.024183484299304968,9760.306390002313,3612.511303337476,0.10673393719721988,10,20,55,0.06908257850347517,265,344,44,16,183,25.58806372277172,112,True
575,14,7,4,8,11,13,4,0.13219386607942363,6,2,3,0.6832269977978386,22,1,0,26,0,25.349162769111416,32.509627254216916,24887.97264626382,0.26006380132129686,150,0.0344515334801441,1382.6649641924835,784.6514755789236,0.22774233259927953,3,6,20,0.07,54,95,17,20,63,43.39180099600695,35,True
989,9,9,2,7,8,16,5,0.12274473970582303,8,2,3,0.7144281762609026,23,1,0,36,1,29.631052058835394,23.913412667431558,16437.59963527036,0.2290759373950088,145,0.03817932289916814,913.2022502464857,695.4158815730706,0.25462031302495586,4,8,20,0.08274473970582304,49,96,14,13,64,30.815910374155028,43,True
1167,3,5,1,4,1,6,3,0.3086272069931284,2,2,1,0.5791656297207957,8,2,0,5,0,21.9378133512264,7.492967546677396,1231.1921688271204,0.05,38,0.13732840087414105,68.40075231222929,164.23,0.82100285856745,2,3,7,0.18129880611898733,12,25,9,11,17,45.361694973688984,9,True
1075,4,4,0,9,3,7,2,0.25,3,2,1,0.3408849069047457,9,1,0,2,0,20.011142987942158,8.065496573725303,1286.361795124299,0.04871942271708874,37,0.12807913407563312,71.46873961687827,160.29670687553806,0.3408849069047457,1,3,8,0.13128057728291126,12,24,8,10,22,83.4981959909023,11,True
883,13,13,4,12,9,21,7,0.14584592269440902,10,2,5,0.6112789692587868,31,1,0,38,0,29.724633434008354,36.57950088471227,34710.88647125199,0.32922961347204505,185,0.02528197423146967,1928.3845418459014,996.2168116426321,0.14718025768530332,5,10,25,0.10112789692587867,62,122,19,21,75,36.1214854073238,50,True
644,18,28,2,20,19,52,14,0.14691562842189193,25,1,6,0.4808981129093151,64,2,0,83,0,69.67681555261767,96.64599947922231,233875.37666356016,0.9534716936397268,474,0.011644998174990961,12993.07818224636,2851.2960307184294,0.21644998174990962,13,26,52,0.0979437522812613,184,289,32,25,144,32.65428765056325,104,True
252,7,4,0,3,2,4,2,0.10784312173117128,1,0,1,0.8264706348064861,6,2,0,20,0,16.893341136923684,29.56333306942991,14614.1956814932,0.1655505290976022,128,0.03,811.9000072757835,495.9945439056969,0.9510558200736243,1,2,5,0.07004523812158012,45,83,6,9,35,21.35289603149139,23,True
163,9,11,2,14,6,20,6,0.1318200377974317,10,2,1,0.31543969762054647,25,1,0,31,1,32.949510021478034,24.427535348336587,19616.9221363779,0.26817996220256834,147,0.04,1089.8296642453165,803.6300892483665,0.17,5,10,21,0.09182003779743168,57,90,23,19,63,40.40686466198069,46,True
1029,11,29,3,26,11,50,15,0.189897931599586,22,2,8,0.5964276059855104,61,9,0,51,0,32.33155265193078,50.716816956903166,83159.31506666381,0.550408273601656,295,0.02,4619.966936807056,1639.790627890829,0.6657131271826126,14,25,48,0.14969379479875802,106,189,24,22,102,42.696325537585096,78,True
659,4,2,1,3,1,2,1,0.16271338965729662,1,1,1,0.6434100397796284,4,1,0,8,0,16.941152694062986,14.512405864749264,3517.389787180438,0.08286820079559257,54,0.07286820079559257,195.41267983176036,243.73285332214815,0.6434100397796284,0,1,5,0.10131799204407432,15,38,7,14,19,27.20920477355541,11,True
1337,3,1,0,1,0,0,1,0.25,0,0,1,1.0,1,1,0,3,0,12.645525700465814,2.524897922904046,78.80907617833006,0.01,11,0.4059884317186784,4.3750867621099125,31.33912896036332,1.0,0,0,2,0.1,4,7,3,4,10,25.0,4,True
144,20,6,12,4,9,11,3,0.12250847749705943,5,2,3,0.9586101212985193,25,1,0,26,0,76.58209552621047,8.350034340804504,5148.7627207355745,0.21122032876029198,116,0.12498304500588113,286.0392509645449,625.3182395718287,0.2600339099882377,2,5,23,0.06,48,67,30,10,63,34.63691677596796,31,True
1015,11,10,5,6,8,18,5,0.18601901214309313,8,2,4,0.716684437151353,23,1,0,24,0,43.31559639318053,13.498908083359268,6002.750849110595,0.16417110928783826,95,0.0800950607154657,333.4902736199537,490.0797129931528,0.38284025927131854,4,9,19,0.11203802428618628,36,59,20,13,52,36.347289488022106,30,True
600,7,3,2,2,2,4,2,0.1870160319609771,2,2,1,0.5649198401951145,7,1,0,9,0,27.166735306344858,9.843875547399078,2432.8956516899057,0.08649198401951147,57,0.10649198401951146,135.1574855815296,253.3574538640602,0.5,1,2,7,0.10091122237268396,16,40,10,11,23,25.262754565287004,11,True
543,8,11,1,1,8,16,6,0.21932781710185592,6,2,1,0.235112030483024,22,3,0,29,0,32.53627043909328,25.192117583770926,15198.746885523793,0.22556015241512006,137,0.04511203048302401,844.3750985274062,673.012257789572,0.5130207947999091,5,8,18,0.13947719107922127,51,86,15,13,49,23.984538704023997,30,True
1233,6,3,1,1,1,4,2,0.17087457763497724,2,2,1,0.5074339098973065,6,1,0,11,1,22.20374875295167,10.433291592931374,2412.521645572147,0.07912542236502276,53,0.0995627111825114,134.02919895397244,231.43362747335817,0.4925660901026935,1,2,6,0.1,16,36,8,11,21,15.956783950267486,12,True
829,7,14,1,4,8,20,7,0.3450823902509981,6,2,2,0.31499815676350834,22,1,0,18,0,26.954404835878098,18.15640063426697,8840.632357274008,0.16213108710700028,95,0.05106554355350014,491.1418568231977,487.63435266986517,0.13106554355350014,6,10,16,0.1936067386789992,31,64,15,18,41,40.415561985865054,23,True
998,6,11,4,6,7,20,6,0.20784211327855573,10,2,4,0.7546316484141495,26,1,0,23,0,31.144264565932957,16.378526086014737,8326.700782519576,0.1718947421857038,103,0.06,462.5928504893693,509.1056477406612,0.16431577344288856,5,10,22,0.13189474218570382,37,66,16,14,46,35.93253156854685,29,True
218,20,5,11,4,9,8,3,0.1393625277477649,4,2,2,0.6805182921618795,20,1,0,18,0,40.986341396720576,10.903422953786379,4808.7406839527175,0.1522311528828229,86,0.09127494450447024,267.15428765862947,442.88999965819295,0.32745011099105953,2,4,19,0.06,33,52,21,13,54,43.4178769565855,22,True
803,6,5,1,6,4,8,3,0.15317488115551256,3,2,2,0.8071521975053773,11,1,0,13,0,26.388844299935162,12.878931531976248,4377.242254027114,0.11,71,0.08,243.18068901694366,339.8429523813603,0.40501526145787237,2,4,10,0.09302660328294003,23,48,12,14,32,42.447409888867845,19,True
501,9,9,2,3,5,14,5,0.17938184114654104,6,2,2,0.40149066796131916,20,2,0,25,0,23.463126227832383,22.88741790624151,12296.201928799794,0.1753090794267295,105,0.04,683.1233718045604,537.1316425745916,0.4657823463704438,4,7,16,0.11814552343962309,44,60,17,17,46,26.04254034489462,29,True
323,44,7,1,39,15,13,4,0.025094293665188953,6,1,1,0.3308188355949613,54,1,0,155,0,478.527388462099,53.30979795510354,469947.5866128034,3.7044117378520833,1496,0.031446648114559106,26108.199801345338,11120.823940880997,0.3308188355949613,3,6,52,0.01672952911012597,656,839,164,17,256,26.19,194,True
1016,16,17,10,13,9,31,9,0.1267313694300533,14,2,5,0.5209142117875666,46,4,0,58,0,52.45641888827672,39.78916685965052,79575.16503171925,0.6765372611398934,344,0.027908578821243337,4420.84750176218,2028.4929358872964,0.44065121418394326,8,15,39,0.09463994825129664,136,208,37,21,99,27.950500498381178,71,True
738,4,6,0,1,2,11,3,0.20852604182047646,5,2,1,0.25196527757269804,13,1,0,18,0,11.185341989330592,15.70033421074565,2736.3266268385782,0.060491319393174516,40,0.060491319393174516,152.01754943663826,174.75831404010617,0.25196527757269804,2,5,11,0.13926302091023823,17,23,7,12,28,18.18,19,True
1014,20,12,5,9,9,20,6,0.11661831454854606,9,2,4,0.6507404115388531,29,3,0,45,0,37.31509040208111,35.99496482271728,42662.07376087667,0.40853430668933766,225,0.032206104849515346,2370.113297148165,1231.8523247128287,0.5404351690630855,5,10,25,0.0744122096990307,103,122,26,17,87,30.14668772206769,55,True
424,9,5,2,20,5,8,3,0.09,4,2,2,0.8748931970004402,12,1,0,13,0,72.07397424506728,13.892469285349822,12063.619476100219,0.3049359182002641,171,0.07498718364005283,670.1985822429076,913.1664611813165,0.3748931970004402,2,4,11,0.06,67,103,28,11,50,67.66537756617905,34,True
527,15,16,1,17,12,30,8,0.12353183324833689,15,2,2,0.32891168090262446,44,1,0,53,3,43.855377753699244,57.206715856067035,124034.89856466957,0.7511704168791579,393,0.023039013895971926,6890.830089093526,2257.4992997100135,0.16293633350332626,7,15,37,0.08264887493625266,175,218,32,20,104,35.638192452830765,71,True
