id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
4957,5,3,14,7,8,3,0.1839658252826023,4,2.0,2,0.8870182522391608,11,1,0,2,0,36.88520853561,8.794484663629882,2780.697940121675,0.10027106797825812,67,0.12603417471739772,154.48465017935632,305.17656780734137,0.33,2,4,10,0.11369475730434417,27,40,14,9,26,89.27002951519555,16,True
1704,53,9,184,27,10,48,0.20238424265745172,4,1.0144982429137168,44,0.8923318661023532,122,5,0,6,3,49.75889173271724,111.65093287163195,840027.1696290456,1.7962790457870677,754,0.019222711299215607,46668.1757450409,5389.465037861398,0.12922271129921561,2,5,76,0.16777288700784393,264,490,65,55,223,96.70730985763765,191,True
1797,10,4,30,14,17,5,0.17948107086765042,8,2.23702677169126,2,0.3478541102279228,28,1,0,2,5,26.150435779831554,36.34786532196867,34569.38664141232,0.316297322830874,188,0.024740535433825202,1920.5182044039216,938.8566093740621,0.3090323149779796,4,8,24,0.10948107086765041,79,109,17,15,54,94.57489562229466,33,True
3709,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.852372330702442,5.603012695213924,295.72191001935516,0.018235611978728552,14,0.2141097005317862,16.42468115197245,50.05067005115979,1.0,0,0,3,0.25,3,10,2,8,4,50.0,2,True
3986,14,7,23,10,20,7,0.32615730423383654,6,3.307218303672031,5,0.7373739996254629,37,5,0,1,2,36.66312525384292,17.550115488943323,11314.750754617158,0.21219582615209343,121,0.059176565192964964,628.5982227685816,640.3593373116619,0.7412166953916264,6,10,31,0.21725521730988323,55,65,23,15,36,97.03913965155512,24,True
2626,5,0,9,4,9,3,0.27257299753027425,4,1.128649876513712,2,0.8871350123486288,10,1,0,2,0,21.949548948076025,8.05988146171925,1441.1905202489665,0.06128649876513713,42,0.12435675061743144,80.06501268104698,177.73170799922346,0.5485400493945152,2,4,9,0.16464874073852842,19,23,9,8,17,87.17837530871572,11,True
3347,6,0,6,1,10,3,0.5,5,1.7045365783233435,1,0.36079878312874625,13,1,0,1,1,12.081903636176616,10.892012168712538,1618.211026310949,0.044090731566466874,35,0.10068243951736594,89.89729819615043,137.62443955533593,0.36079878312874625,2,5,12,0.3181814631329338,18,17,6,7,10,84.09073156646687,7,True
888,18,4,32,16,27,9,0.256143265951406,9,2.7828589597840265,5,0.5978573699730033,35,7,0,5,3,22.697720646225,43.38549370825736,40975.16619319124,0.3123568930296963,192,0.021071315013498338,2276.400744876233,948.6903749777853,0.7935721099190101,8,13,27,0.15764310697030368,77,115,14,15,60,89.46462434720023,38,True
3352,3,2,10,6,4,2,0.21687550065973885,2,2.3715305592207714,1,0.5631601950675311,8,1,0,1,3,25.781709037857123,14.535586800974036,5433.300469512348,0.12371530559220771,77,0.07,301.85220006393524,373.9307139145454,0.6857652796103857,1,2,7,0.12458366710649257,31,46,14,13,21,94.15141546148314,11,True
862,65,7,198,23,31,56,0.26244231547088814,11,1.1259282536179993,47,0.5853709735750701,153,6,0,6,0,90.66297685862392,117.9556570216352,954101.4459807337,2.2373518128130634,927,0.02181043622676223,53005.63428662726,6721.935935384128,0.10031593962206295,10,15,98,0.22063187924412592,326,600,86,59,230,97.43345046944229,205,True
4692,5,3,12,7,9,3,0.2388138748908143,4,2.1172245360478295,2,0.6770510999126514,16,1,0,1,0,28.38321591480205,13.150454657663072,5055.033384224906,0.12793248740173285,75,0.07823722502183715,280.83325958610226,376.6491965665503,0.36701827454141994,2,4,14,0.14705109991265142,33,42,17,14,23,90.6222595672915,13,True
4146,5,9,29,16,8,3,0.10196904515726767,4,2.0,3,0.9625967338835386,22,2,0,2,6,38.14794497586428,22.7271109616946,20060.24320346656,0.29354256290875697,157,0.042992261289316915,1114.462290801189,868.1092106325304,0.8877902016506156,2,4,21,0.061969045157267665,64,93,26,18,54,95.17035256804766,31,True
4063,5,1,9,5,6,3,0.28474449429832754,2,2.5474449429832755,2,0.67,10,2,0,1,1,27.532627752850836,13.301970493553442,4879.779120550101,0.12547444942983277,73,0.07452555057016726,271.0969219444184,366.30108658449547,0.6967881117987946,2,3,9,0.17284669657899654,32,41,17,14,18,91.26459781829136,10,True
2249,1,0,1,1,0,1,0.45760941216780265,0,0.0,1,1.0,1,1,0,1,2,13.684198389309874,5.957776561303746,520.582986276094,0.025086870539863682,22,0.17152188243356054,28.918706944737778,83.48669032176022,1.0,0,0,2,0.15473938838040896,8,13,5,7,7,56.782494053151574,2,True
4248,4,3,11,7,6,2,0.20259645948157753,3,2.0,1,0.6117674763983523,12,1,0,1,1,26.600876081855212,13.527299134515829,4859.928349654092,0.12,73,0.0765745574351972,269.9960808313817,358.4570165418839,0.3882325236016478,1,3,11,0.11944734461118314,30,43,15,13,23,91.79493190395667,13,True
2343,22,11,66,29,56,11,0.17121121923533258,20,2.591661705794329,3,0.3911928067007272,76,1,0,2,2,114.40178878282768,29.17246355640411,86400.42125354901,1.0391358519512175,496,0.03593426826961105,4800.026858374677,3120.6450030015462,0.09846012211272268,17,28,66,0.11934268269611048,197,299,58,16,102,97.18695706929466,69,True
1376,9,5,36,18,17,5,0.15328082971896465,8,2.0477690579458154,2,0.5098688332753754,31,1,0,3,5,30.93483347110602,39.99388342123734,46870.84765162118,0.40209977532956,238,0.022388452897290766,2603.9353507253304,1198.6832889961404,0.18566928261625543,4,8,27,0.09044618841083693,99,139,18,13,64,93.77713956844117,39,True
812,13,3,29,14,21,7,0.21274899594220606,8,2.3799910750418314,3,0.49499776876045787,31,4,0,4,4,22.89578157203952,42.83972534480306,41908.48442008061,0.32575033468593134,203,0.02,2328.2492871709196,979.2225384084923,0.4849933062813736,6,10,25,0.12849933062813737,83,119,14,14,54,91.24829161261746,34,True
5224,3,2,11,5,5,2,0.2700779568699598,2,1.3524826066472955,2,1.0,7,1,0,2,0,30.38578250756033,6.008018106411734,1322.3715300277936,0.06409930426589182,47,0.17266310876734464,73.46733913922183,199.68923024300292,0.546918326773156,1,2,6,0.14856380450145285,17,29,9,6,20,76.29902428625667,13,True
4025,14,7,22,9,19,7,0.3286564950866023,5,3.3121313846518103,5,0.7489251960692818,37,5,0,1,1,36.77451664108865,17.130482732336482,10815.005481693226,0.20879084557794203,119,0.06026870098267954,600.83470419946,630.4545986196514,0.7443572793637295,6,9,31,0.21892519606928182,54,64,23,14,35,96.96514855311412,23,True
3325,3,1,3,0,5,2,0.5,2,0.8719468333442157,1,0.6730199374959192,8,1,0,1,0,10.730052071688759,8.615840500032647,999.5684851301149,0.03307920250016324,25,0.1307623924995103,55.52706692213603,98.46163494305777,0.6730199374959192,1,2,8,0.2848778733337686,11,14,4,8,7,67.43893666688432,4,True
2069,1,1,1,0,0,1,0.44812482941996123,0,0.0,1,1.0,2,1,0,1,2,13.3004001619151,5.505681508036293,399.7223681894275,0.021571974866061782,20,0.18314394973212356,22.2032586716051,72.83459163489522,1.0,0,0,3,0.16371210053575289,7,12,5,7,6,55.23939222858392,2,True
3076,5,0,5,1,9,3,0.5,4,1.6459162969143515,1,0.3827813886571182,13,1,0,1,1,12.301210082736134,10.937748890743055,1600.4241987835185,0.044688744453715276,35,0.09593376663885418,88.90836988591599,138.13143979834507,0.3827813886571182,2,4,12,0.31583665187657406,17,17,6,8,10,82.91832593828703,6,True
3677,2,1,5,6,2,1,0.24332573620428605,1,0.6674263795713953,1,0.8898746473707198,5,1,0,1,0,21.98317939850629,9.395251608417773,2259.1584678533923,0.07335992328499884,50,0.11331434051071512,125.51065330013977,216.0073881550402,0.7764121628435825,0,1,5,0.10002279138714187,22,28,10,8,15,90.0,7,True
2661,1,2,3,0,0,1,0.29711808011401475,0,0.0,1,1.0,3,1,0,1,1,14.068935618947084,5.385206303375802,389.7854716713624,0.02614793696624198,21,0.18844381089872594,21.65179773850888,73.81227450994885,1.0,0,0,4,0.17622475640509627,7,14,4,6,6,70.49107390848451,4,True
3634,6,0,9,3,10,3,0.39110920159382323,5,2.0,1,0.49020029060186043,14,1,0,1,1,22.218069794780575,10.312192624704261,1880.283747350729,0.06281068216543256,48,0.10241869378950696,104.45863233709817,196.20128829802923,0.27562136433086515,2,5,12,0.2563385775487628,22,25,8,7,17,89.64450356990925,11,True
3245,1,0,2,4,0,1,0.30859928721254504,0,0.0,1,1.0,1,1,0,1,0,16.79211716726266,7.309180875466192,949.8318556619324,0.042968085534494604,34,0.1393758859540072,52.7702417843398,125.92806872087053,1.0,0,0,2,0.11984751530453061,14,19,6,6,10,80.6241140459928,3,True
3763,2,0,7,6,2,1,0.2206691381803611,1,0.6517969293253087,1,1.0,3,1,0,1,0,26.539010378142855,7.390619504630599,1385.9446910476813,0.06303593858650618,48,0.13651796929325308,77.00063511461305,191.3351649383134,0.7816480286760215,0,1,4,0.08651796929325309,20,27,8,6,17,89.63825270422446,8,True
2995,5,0,6,2,9,3,0.4528001361706756,4,1.6224010893654048,1,0.3915995914879732,13,1,0,1,1,14.184892639307726,11.190050336688794,1736.833151502975,0.05,40,0.08943997276586488,96.4883101903733,154.72051649907914,0.3915995914879732,2,4,11,0.2828001361706756,20,19,7,7,12,90.0,7,True
845,10,3,30,14,21,5,0.17415165801185717,9,2.0714085178039428,1,0.37259905712174285,32,1,0,2,4,35.26099135827599,40.452335788579624,47404.09372079281,0.423033160237143,246,0.021660663204742858,2633.5589552098463,1263.4480131290798,0.18920568916917144,5,10,29,0.10498198961422858,102,143,19,13,52,93.42271082715014,33,True
2487,1,1,4,2,0,1,0.20130722998402634,0,0.0,1,1.0,2,1,0,1,1,18.02137351961663,6.060532415708892,709.7016661082337,0.03782680749600659,31,0.17260617376397697,39.42837778587298,110.4961341064403,1.0,0,0,3,0.11043298125998355,13,18,5,5,9,85.9402402999182,5,True
1788,81,33,208,36,130,42,0.17487519719020664,60,2.220191148018823,32,0.6605576688399374,207,18,0,39,1,92.94365681467642,50.365488525786,284274.6861566425,1.7041690627156796,717,0.022437598595103317,15793.03409550244,5099.375000154063,0.43,34,65,167,0.14268720421469003,274,443,89,32,287,88.35191612345359,247,True
4647,1,0,1,2,0,1,0.4055778569930445,0,0.0,1,1.0,1,1,0,1,0,11.39866092178833,5.712380316209308,515.2757387462125,0.025107542881112877,21,0.18600802851749604,28.627898719236356,74.57480527072354,1.0,0,0,2,0.18579294275527028,8,12,3,6,7,65.10754288111288,2,True
1842,15,5,32,17,23,8,0.21783269783173093,8,2.601565636855204,5,0.6992171815723978,32,6,0,5,4,25.604406350973118,39.02177791460494,36612.73765427784,0.31,185,0.02496085907861989,2034.0443097775549,935.8668371313996,0.849608590786199,7,11,26,0.13271527506759062,74,110,17,16,60,90.97421165719146,37,True
3906,13,7,21,9,17,7,0.303510603826212,5,3.1342727949381217,5,0.71320917198085,33,5,0,1,2,35.11343739139007,16.867712346552246,10116.594723722195,0.19675530191310597,113,0.061471633120766,562.0346418622734,595.5578219888203,0.71320917198085,6,8,28,0.19939713630927597,51,62,22,14,34,96.79216277202059,22,True
2893,1,0,2,4,0,1,0.3067894903918677,0,0.0,1,1.0,1,1,0,1,0,17.68394271480767,7.230696701092636,971.9085857921436,0.04318526115297588,35,0.14135789807837354,53.99704353764024,130.36755480659184,1.0,0,0,2,0.10044421654107237,15,19,6,6,10,80.91368153730116,3,True
2773,7,0,8,2,13,4,0.4456081147814768,6,2.0,1,0.3924549374770845,16,1,0,1,1,15.884639288175553,11.049437053562,1822.7259974425497,0.05518017954462126,41,0.0903603590892425,101.25837873683362,167.77740849928688,0.23704955113844686,3,6,14,0.30409910227689374,20,20,8,8,14,88.70495511384469,10,True
3374,3,2,10,6,4,2,0.2347775536828493,2,2.470986409349163,1,0.5800676895893577,8,1,0,1,3,26.055212625710197,14.411266988313546,5396.701711223602,0.12470986409349163,77,0.07,299.8183279288096,374.62690486544415,0.7354932046745815,1,2,7,0.13651836912189955,31,45,15,13,20,93.86000982060695,11,True
3710,5,3,13,6,8,3,0.21581897734143385,4,2.0,2,0.6889080302114216,16,1,0,2,0,29.831327129147013,13.499776682021867,5647.5025190318975,0.13890803021142156,80,0.07527299244714461,313.7485742528211,408.233013249069,0.31109196978857845,2,4,14,0.13763649622357232,33,46,18,14,24,90.0,15,True
3600,1,1,1,0,0,1,0.49936582322971806,0,0.0060397787645898315,1,0.999396022123541,3,1,0,1,0,9.0056607274603,6.007036342260747,326.72576350592067,0.020150994469114752,15,0.16984900553088528,18.146431305884477,54.213621750259136,0.997584088494164,0,0,4,0.24993960221235412,4,11,3,9,4,50.10569612838032,2,True
2636,6,1,10,2,11,3,0.3517806003989862,5,1.411613329533465,3,0.8588386670466536,13,1,0,2,0,19.631796771272995,7.644529528906487,1275.2349070357727,0.05529033323833663,36,0.13470966676166338,70.8413837242096,157.452999054233,0.43535466818661406,2,5,11,0.23588386670466535,15,20,9,9,16,74.70323326683564,12,True
2578,1,1,4,2,0,1,0.20815556588811446,0,0.0,1,1.0,2,1,0,1,1,18.185733581314746,6.292519794459876,770.4806472570156,0.03953889147202861,32,0.16661387984789988,42.80546342857643,115.7736329625282,1.0,0,0,3,0.10615277131992848,13,18,5,5,9,86.51122030592154,5,True
4914,2,1,7,3,3,1,0.3433898294544645,1,0.9212362973266797,1,1.0,5,1,0,1,0,23.401017054553556,3.9090329175092675,880.3458582503606,0.04145563337970058,32,0.43047856269506335,48.91113691288041,135.66367979801066,0.6913858403955624,0,1,5,0.18090727770049903,12,20,7,4,15,67.91343980151728,9,True
3446,11,6,23,11,15,6,0.25191225390553984,4,2.914573190777472,4,0.6719122539055398,32,4,0,1,2,50.83397741309548,16.60590365921344,13472.369574260572,0.2755937067193466,149,0.0631235098437784,748.4643521756742,826.1959269198708,0.6719122539055398,5,7,28,0.16690033265576706,68,81,29,14,37,97.17869337406358,24,True
3178,17,10,49,22,45,9,0.15796603153238453,16,2.4496214393680824,1,0.5137814667298644,61,1,0,2,3,100.35207416398019,24.84492734755133,64604.68238202128,0.8485000959873545,402,0.04,3589.1528594109,2545.2976931718576,0.5137814667298644,14,22,54,0.10750971898894077,160,242,52,17,78,97.01583997263822,51,True
4423,4,8,26,15,6,2,0.10533713516587075,3,2.0,2,0.8721905402844105,18,2,0,1,6,34.85380745251321,21.64732304947957,17753.997420074822,0.261432405308076,143,0.047668567582935376,986.3380479936459,777.4494299367373,0.8721905402844105,1,3,17,0.05766856758293538,58,85,23,17,50,95.8652801076778,27,True
4083,8,8,32,17,12,4,0.1290883965593686,5,2.1954419827968428,2,0.7224723844284829,25,3,0,2,6,34.39161614578346,26.423839700487715,23514.060599547895,0.3021823206881263,164,0.03609116034406314,1306.3380082929857,893.4256913471313,0.777196139611599,3,6,22,0.07736187759155802,67,96,24,19,59,96.16599447243061,34,True
826,66,7,204,23,29,58,0.2643184127826479,10,1.0492762777375289,49,0.6081521552178673,155,6,0,6,0,87.7319768298518,122.03456059130262,991698.8769912677,2.277017870261698,940,0.02100639452172233,55094.380260313555,6840.859867879268,0.10165600913046278,9,14,98,0.22331201826092556,330,610,87,61,236,97.41415346852133,211,True
2894,1,2,2,0,0,1,0.34720602922361854,0,0.0,1,1.0,3,1,0,1,0,12.80762999136888,5.536987967344299,373.21091396600264,0.024630120326557016,20,0.18389036097967107,20.730483038220108,68.86419226457588,1.0,0,0,4,0.19443855608131583,6,13,3,7,5,65.43219104841454,3,True
1583,56,21,140,32,112,29,0.20133424003094696,46,2.5874799044518255,16,0.3350537915605533,160,9,0,20,0,140.85024969072578,37.308768460720046,202097.77727488024,1.6461184634924702,722,0.03253369601237878,11227.654582058683,4940.701971356685,0.20439347177718195,32,56,132,0.1562668480061894,280,441,89,23,194,93.3603523914768,160,True
4079,4,3,11,7,6,2,0.1934717425712706,3,2.0,1,0.5923774529639501,11,1,0,1,1,26.28151098999447,13.782791208004422,4983.118871480919,0.12,74,0.07543396782140883,276.84075910372565,360.6902910056815,0.40762254703605,1,3,11,0.11260380692845295,30,44,15,13,23,92.39260086158177,13,True
983,37,12,84,22,58,19,0.2400771687663267,25,2.6516855897048766,13,0.6398456624673465,86,11,0,15,3,41.85967943740822,46.84011027475587,113636.24486312136,0.719524864247729,348,0.02,6313.126016630356,2165.107345406099,0.7180950271504543,16,29,68,0.1577863520851474,135,212,35,20,127,88.5152232298016,100,True
1950,3,4,22,13,5,2,0.09171474635556437,2,2.0,1,0.5325409620987899,20,1,0,1,2,75.73853496215862,15.39419339358524,17864.492120380422,0.3913639533530649,202,0.06869836151604841,992.4679908403767,1163.1169812020491,0.46745903790121013,1,2,20,0.06041310787161277,91,110,39,13,40,96.47158096794001,24,True
4613,5,2,14,6,8,3,0.23257594724271125,4,2.0,2,0.8399059987293134,11,1,0,2,0,35.60946704467451,7.854927182262024,1887.5249868803548,0.08146165326556339,59,0.1350578932147359,104.864290958526,254.3223769888119,0.31292330653112677,2,4,10,0.14909549372301056,24,35,11,7,25,89.12693912188061,16,True
3008,5,0,5,3,8,3,0.43409214167661697,4,1.4727371334129358,1,0.4477235749701491,12,1,0,1,1,14.646605943421093,10.869021151170747,1681.946888936526,0.05,40,0.09318157166467661,93.4396554076215,154.10240436099542,0.4477235749701491,2,4,10,0.264092141676617,20,19,7,7,12,90.0,6,True
2645,4,0,4,1,7,2,0.5,3,1.2889341199375668,1,0.5166497050234125,11,1,0,1,2,12.85645484758564,9.724589183800212,1348.55950670855,0.039334011799063505,32,0.11555329400312166,74.91608370603056,125.71483314551631,0.5166497050234125,1,3,10,0.2731147295950054,16,16,6,8,9,75.77868239875133,5,True
3163,13,10,54,27,21,7,0.13538099555647393,9,2.317936651854913,4,0.6359203614756652,39,1,0,3,6,42.83506785160696,32.71323619551515,47455.28220147974,0.4781321264165898,256,0.03,2636.4055167740044,1423.8116787934298,0.25400543012641597,6,10,34,0.08358733037098261,104,152,27,17,92,96.23324343901346,57,True
4666,5,9,31,17,8,3,0.09808361597544267,4,2.040418079877213,2,0.9426063265743571,22,3,0,2,6,37.50759659446801,24.445734699233242,22263.895138277006,0.30838327680491145,165,0.039191638402455736,1236.8872997849915,912.053363521954,0.9539233889399767,2,4,21,0.05565853118280987,67,97,26,19,59,96.09778395514597,33,True
2203,7,1,11,2,13,4,0.32803349288427314,6,1.6377762582450175,3,0.8362223741754983,15,1,0,2,0,21.9935912474913,7.835564592504449,1440.7276063708748,0.060944406456125436,40,0.13086671225264948,80.0356238115718,177.06025651241023,0.344889496701993,3,6,12,0.21913328774735052,17,22,10,9,19,78.66108451928781,14,True
3514,1,1,1,1,0,1,0.4518299784870623,0,0.0,1,1.0,2,1,0,1,0,10.93111728030941,6.3294829471484935,480.4935264935941,0.025780402581552522,19,0.16229279655793,26.690797517075694,71.9300981103775,1.0,0,0,3,0.2172443853712024,6,13,3,8,5,57.707203442070025,2,True
2605,3,4,24,15,4,2,0.081571800677612,2,2.0,1,0.5785900338805997,20,1,0,1,2,74.7213928733938,16.673320383423928,19573.882231066775,0.40271019254626805,208,0.06528459796716402,1087.4349417599053,1196.6082227127683,0.5785900338805997,1,2,20,0.05,94,114,39,13,44,97.22623510784477,25,True
1340,102,39,266,41,154,56,0.17850014422782023,72,1.9791224399561909,44,0.789916834932457,259,22,0,48,0,109.10217045835715,65.40381214446134,448202.7947159116,2.2067507932530113,913,0.01929165464768165,24900.151333753674,6608.684364425963,0.40804129407813106,40,77,205,0.15779179887550188,343,569,109,40,357,86.59468032023365,314,True
4684,5,2,10,6,8,3,0.24107615075118174,4,2.0,1,0.6527704321648284,14,1,0,1,0,26.96352877065858,12.728822686774452,4382.699786808973,0.11712840536080472,69,0.08,243.48103089586422,343.73127708395003,0.32671817755520544,2,4,13,0.14779432830638717,30,39,16,13,21,90.0,12,True
4065,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.485176087525296,4.2486003228392075,203.85061389854212,0.012216001434840923,11,0.364599964128977,11.323061216027684,37.36133102464467,1.0,0,0,3,0.25,3,7,2,6,4,50.0,2,True
4873,2,0,5,2,2,1,0.39412209408577187,1,0.6228112112601656,1,1.0,3,1,0,1,0,18.327790591422815,3.128651317445333,600.8066037555659,0.02802650450670745,23,0.508069085072357,33.38109543397901,95.4777577082939,0.7913582442278445,0,1,4,0.2032891591554876,9,14,5,4,11,62.11056400295392,7,True
5217,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,7.149791583837569,3.154789951857283,82.27225014629931,0.005515966506190944,7,0.42178150722140756,4.571926128542686,21.753862404885147,1.0,0,0,2,0.25,2,5,2,4,4,50.0,2,True
802,12,3,29,14,20,6,0.20257845204520153,8,2.2895862404017913,3,0.47239656010044784,30,3,0,4,4,23.21558867457866,42.58998198910995,42006.43692835266,0.3291405159849328,205,0.02,2333.690528155817,987.2086754885067,0.41718968030134346,5,10,25,0.12171896803013435,85,120,14,14,53,91.66980415412665,33,True
5338,2,1,7,3,3,1,0.3473085732260498,1,0.8981848633761778,1,1.0,5,1,0,1,0,22.41967157930128,5.501476122664439,923.534455255214,0.04592739453504711,34,0.18856352978183377,51.30896671117307,142.69076388349214,0.6991080707689804,0,1,5,0.18263613524678668,12,21,6,6,15,67.46520466834977,9,True
